num_voters,num_alternatives,Num Profiles,Shuffle Amount,Splits Per Profile,split type,preference distribution,voting rule,KT Distance Between Splits,KT Distance Std,Distance from Central Vote,Central Vote Distance Std
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.288,0.042,0.201,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.33,0.062,0.271,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.37,0.062,0.299,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.329,0.063,0.197,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.323,0.048,0.229,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.361,0.059,0.182,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.256,0.046,0.143,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.319,0.061,0.197,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.334,0.043,0.239,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.292,0.047,0.207,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.297,0.062,0.187,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.256,0.054,0.148,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.251,0.045,0.188,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.302,0.056,0.217,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.254,0.05,0.113,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.292,0.054,0.207,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.326,0.056,0.23,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.233,0.034,0.156,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.234,0.041,0.172,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.231,0.047,0.173,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.298,0.051,0.143,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.226,0.047,0.16,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.24,0.046,0.163,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.245,0.044,0.127,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.252,0.045,0.164,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.281,0.054,0.257,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.277,0.049,0.134,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.226,0.042,0.122,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.325,0.058,0.192,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.249,0.056,0.117,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.503,0.114,0.503,0.118
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.497,0.116,0.508,0.117
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.497,0.125,0.506,0.129
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.497,0.126,0.497,0.133
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.505,0.119,0.503,0.123
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.501,0.123,0.499,0.125
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.499,0.123,0.501,0.119
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.498,0.119,0.48,0.125
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.504,0.115,0.488,0.129
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.497,0.119,0.5,0.118
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.151,0.044,0.053,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.142,0.046,0.051,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.151,0.048,0.031,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.137,0.043,0.051,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.148,0.046,0.047,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.142,0.047,0.06,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.159,0.049,0.06,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.168,0.046,0.08,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.163,0.049,0.062,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.161,0.048,0.053,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.333,0.048,0.173,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.318,0.056,0.178,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.319,0.05,0.18,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.317,0.053,0.186,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.33,0.062,0.176,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.343,0.066,0.198,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.317,0.053,0.153,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.339,0.057,0.182,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.323,0.054,0.179,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.332,0.054,0.17,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.229,0.054,0.122,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.212,0.051,0.092,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.226,0.049,0.1,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.225,0.049,0.1,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.223,0.051,0.087,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.222,0.054,0.088,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.236,0.049,0.096,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.211,0.052,0.103,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.209,0.049,0.118,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.231,0.052,0.099,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.13,0.047,0.046,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.136,0.044,0.05,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.134,0.045,0.051,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.122,0.043,0.061,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.134,0.042,0.054,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.134,0.044,0.052,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.13,0.043,0.047,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.135,0.04,0.066,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.127,0.042,0.043,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.132,0.044,0.049,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.182,0.046,0.093,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.183,0.052,0.062,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.184,0.051,0.076,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.153,0.047,0.071,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.18,0.049,0.071,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.169,0.045,0.084,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.167,0.045,0.076,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.171,0.053,0.08,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.16,0.047,0.093,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.181,0.053,0.084,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.325,0.06,0.172,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.34,0.055,0.209,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.339,0.057,0.202,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.33,0.059,0.182,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.328,0.056,0.169,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.347,0.054,0.174,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.317,0.057,0.209,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.301,0.05,0.209,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.336,0.055,0.182,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anit-Plurality,0.301,0.053,0.218,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.131,0.043,0.042,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.122,0.043,0.038,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.144,0.04,0.051,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.122,0.04,0.031,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.125,0.042,0.041,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.134,0.042,0.04,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.126,0.042,0.034,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.128,0.041,0.047,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.123,0.041,0.043,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.105,0.034,0.037,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.248,0.05,0.131,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.244,0.054,0.106,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.225,0.047,0.13,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.256,0.06,0.129,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.25,0.056,0.112,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.25,0.053,0.127,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.246,0.059,0.121,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.248,0.054,0.137,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.24,0.053,0.124,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.253,0.046,0.112,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.217,0.055,0.086,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.205,0.05,0.087,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.213,0.045,0.093,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.202,0.049,0.089,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.215,0.05,0.116,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.221,0.051,0.091,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.214,0.053,0.089,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.203,0.046,0.116,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.202,0.049,0.091,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.211,0.051,0.079,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.203,0.05,0.099,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.175,0.047,0.079,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.192,0.05,0.083,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.181,0.043,0.076,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.196,0.046,0.084,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.189,0.043,0.08,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.208,0.049,0.091,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.179,0.046,0.074,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.197,0.043,0.1,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.2,0.049,0.081,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.494,0.116,0.504,0.119
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.504,0.115,0.507,0.122
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.52,0.124,0.505,0.119
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.5,0.107,0.493,0.119
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.503,0.13,0.489,0.121
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.511,0.118,0.513,0.123
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.499,0.127,0.504,0.12
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.502,0.124,0.501,0.132
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.504,0.121,0.51,0.114
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.504,0.124,0.505,0.124
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.073,0.03,0.011,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.07,0.03,0.018,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.066,0.029,0.018,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.067,0.029,0.02,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.072,0.031,0.018,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.077,0.033,0.022,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.067,0.028,0.018,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.074,0.032,0.022,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.062,0.028,0.022,0.0
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.064,0.03,0.002,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.314,0.053,0.167,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.314,0.056,0.161,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.318,0.051,0.19,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.292,0.05,0.171,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.308,0.05,0.188,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.308,0.051,0.189,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.297,0.051,0.182,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.297,0.058,0.144,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.29,0.057,0.18,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.304,0.053,0.187,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.168,0.041,0.072,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.197,0.053,0.088,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.184,0.047,0.08,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.193,0.046,0.081,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.185,0.044,0.079,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.185,0.045,0.077,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.173,0.045,0.08,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.169,0.041,0.07,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.175,0.042,0.064,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.198,0.043,0.083,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.076,0.031,0.024,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.092,0.033,0.038,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.08,0.031,0.024,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.086,0.029,0.033,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.084,0.031,0.018,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.077,0.032,0.019,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.092,0.032,0.027,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.078,0.029,0.029,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.074,0.028,0.027,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.084,0.03,0.018,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.139,0.04,0.053,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.123,0.04,0.04,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.136,0.041,0.051,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.141,0.042,0.06,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.148,0.041,0.073,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.135,0.04,0.062,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.129,0.039,0.053,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.161,0.043,0.08,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.13,0.04,0.033,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.138,0.041,0.053,0.0
