num_voters,num_alternatives,Num Profiles,Shuffle Amount,Splits Per Profile,split type,preference distribution,voting rule,KT Distance Between Splits,KT Distance Std,Distance from Central Vote,Central Vote Distance Std
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.061,0.024,0.103,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.07,0.027,0.194,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.072,0.024,0.086,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.069,0.027,0.196,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.069,0.019,0.066,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.087,0.027,0.154,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.09,0.032,0.164,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.203,0.008,0.328,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.182,0.007,0.223,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.145,0.01,0.204,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.279,0.008,0.377,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.188,0.011,0.288,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.213,0.011,0.276,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.166,0.009,0.248,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.177,0.008,0.23,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.186,0.009,0.294,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.168,0.01,0.277,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.082,0.02,0.136,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.071,0.019,0.122,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.054,0.017,0.056,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.1,0.034,0.167,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.063,0.021,0.122,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.061,0.022,0.076,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.082,0.026,0.144,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.073,0.026,0.152,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.08,0.028,0.119,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.07,0.021,0.099,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.129,0.026,0.148,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.118,0.029,0.216,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.089,0.022,0.143,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.142,0.026,0.178,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.108,0.021,0.133,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.098,0.028,0.154,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.105,0.031,0.152,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.126,0.028,0.197,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.136,0.021,0.15,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.126,0.032,0.191,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.096,0.021,0.172,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.072,0.015,0.096,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.112,0.022,0.142,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.124,0.02,0.133,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.085,0.02,0.153,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.117,0.027,0.176,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.096,0.017,0.144,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.095,0.017,0.143,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.11,0.019,0.143,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.075,0.016,0.12,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.076,0.012,0.127,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.089,0.016,0.171,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.088,0.014,0.168,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.067,0.012,0.127,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.104,0.016,0.204,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.071,0.016,0.19,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.06,0.014,0.104,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.107,0.014,0.183,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.078,0.01,0.151,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.09,0.014,0.184,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.07,0.013,0.141,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.071,0.018,0.23,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.066,0.017,0.21,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.063,0.017,0.192,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.137,0.022,0.199,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.06,0.015,0.129,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.065,0.009,0.122,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.102,0.015,0.212,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.096,0.021,0.267,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Five Approval,0.081,0.014,0.129,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.092,0.015,0.121,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.05,0.013,0.112,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.086,0.012,0.159,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.087,0.02,0.219,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.062,0.017,0.137,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.071,0.011,0.144,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.055,0.013,0.11,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.103,0.018,0.189,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.087,0.012,0.167,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Six Approval,0.044,0.014,0.089,0.0
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.502,0.121,0.491,0.128
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.5,0.123,0.511,0.113
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.5,0.12,0.49,0.119
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.501,0.118,0.508,0.116
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.498,0.129,0.509,0.117
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.498,0.129,0.503,0.125
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.504,0.12,0.491,0.118
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.504,0.122,0.482,0.125
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.501,0.13,0.515,0.129
20,10,10,4,25,equal_size,MALLOWS-RELPHI-R,Random,0.516,0.127,0.513,0.116
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.086,0.025,0.064,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.072,0.021,0.064,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.088,0.024,0.062,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.078,0.026,0.06,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.068,0.025,0.07,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.07,0.028,0.063,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.077,0.025,0.066,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.081,0.027,0.082,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.071,0.026,0.053,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality,0.075,0.027,0.083,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.042,0.021,0.029,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.057,0.019,0.038,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.049,0.022,0.03,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.053,0.02,0.03,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.051,0.018,0.043,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.059,0.021,0.03,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.048,0.022,0.032,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.052,0.023,0.026,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.043,0.019,0.031,0.0
20,10,10,4,25,equal_size,plackett_luce,Plurality Veto,0.047,0.02,0.036,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.018,0.013,0.032,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.023,0.014,0.027,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.015,0.011,0.017,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.022,0.013,0.028,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.02,0.011,0.03,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.014,0.01,0.03,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.019,0.012,0.026,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.016,0.012,0.027,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.017,0.012,0.026,0.0
20,10,10,4,25,equal_size,plackett_luce,Borda,0.023,0.01,0.034,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.034,0.016,0.048,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.048,0.02,0.057,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.032,0.016,0.044,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.035,0.019,0.053,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.03,0.018,0.051,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.036,0.017,0.051,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.029,0.018,0.044,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.033,0.018,0.062,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.041,0.018,0.058,0.0
20,10,10,4,25,equal_size,plackett_luce,Dowdall,0.029,0.016,0.047,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.176,0.004,0.179,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.185,0.005,0.194,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.178,0.002,0.184,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.189,0.003,0.198,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.166,0.004,0.172,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.178,0.002,0.189,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.197,0.005,0.207,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.207,0.004,0.21,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.164,0.005,0.173,0.0
20,10,10,4,25,equal_size,plackett_luce,Anit-Plurality,0.175,0.002,0.193,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.014,0.011,0.029,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.018,0.011,0.023,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.016,0.008,0.019,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.022,0.008,0.029,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.029,0.011,0.038,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.025,0.01,0.017,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.03,0.01,0.022,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.033,0.01,0.029,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.041,0.009,0.037,0.0
20,10,10,4,25,equal_size,plackett_luce,Copeland,0.025,0.012,0.024,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.074,0.016,0.072,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.06,0.016,0.081,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.063,0.019,0.062,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.061,0.019,0.063,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.057,0.019,0.06,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.065,0.015,0.071,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.054,0.018,0.07,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.052,0.013,0.058,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.048,0.021,0.062,0.0
20,10,10,4,25,equal_size,plackett_luce,Two Approval,0.069,0.018,0.063,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.051,0.008,0.069,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.044,0.012,0.058,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.046,0.013,0.063,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.055,0.01,0.089,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.041,0.012,0.07,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.071,0.014,0.068,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.056,0.014,0.074,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.048,0.012,0.061,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.04,0.014,0.054,0.0
20,10,10,4,25,equal_size,plackett_luce,Three Approval,0.042,0.01,0.052,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.047,0.006,0.087,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.043,0.01,0.07,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.038,0.007,0.078,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.041,0.01,0.062,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.037,0.009,0.069,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.046,0.01,0.08,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.037,0.008,0.073,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.044,0.007,0.059,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.048,0.006,0.07,0.0
20,10,10,4,25,equal_size,plackett_luce,Four Approval,0.046,0.008,0.073,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.036,0.006,0.06,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.039,0.007,0.053,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.04,0.007,0.052,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.039,0.007,0.053,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.039,0.006,0.069,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.046,0.009,0.052,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.033,0.006,0.053,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.044,0.007,0.058,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.034,0.008,0.053,0.0
20,10,10,4,25,equal_size,plackett_luce,Five Approval,0.041,0.007,0.063,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.043,0.006,0.076,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.05,0.007,0.057,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.049,0.009,0.063,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.055,0.008,0.066,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.039,0.006,0.06,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.039,0.007,0.072,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.039,0.007,0.057,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.033,0.008,0.056,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.054,0.005,0.064,0.0
20,10,10,4,25,equal_size,plackett_luce,Six Approval,0.047,0.005,0.072,0.0
20,10,10,4,25,equal_size,plackett_luce,Random,0.503,0.118,0.495,0.115
20,10,10,4,25,equal_size,plackett_luce,Random,0.497,0.118,0.491,0.111
20,10,10,4,25,equal_size,plackett_luce,Random,0.507,0.115,0.497,0.119
20,10,10,4,25,equal_size,plackett_luce,Random,0.496,0.127,0.489,0.124
20,10,10,4,25,equal_size,plackett_luce,Random,0.499,0.115,0.501,0.122
20,10,10,4,25,equal_size,plackett_luce,Random,0.507,0.116,0.483,0.133
20,10,10,4,25,equal_size,plackett_luce,Random,0.506,0.109,0.497,0.116
20,10,10,4,25,equal_size,plackett_luce,Random,0.49,0.122,0.498,0.128
20,10,10,4,25,equal_size,plackett_luce,Random,0.502,0.119,0.499,0.125
20,10,10,4,25,equal_size,plackett_luce,Random,0.51,0.122,0.512,0.112
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.233,0.048,0.147,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.216,0.037,0.192,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.267,0.051,0.212,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.232,0.047,0.168,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.212,0.039,0.192,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.228,0.053,0.192,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.165,0.04,0.147,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.266,0.058,0.188,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.282,0.053,0.24,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.187,0.043,0.146,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.149,0.042,0.131,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.153,0.04,0.18,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.158,0.041,0.173,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.2,0.048,0.168,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.131,0.037,0.092,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.166,0.04,0.159,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.109,0.031,0.102,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.161,0.046,0.184,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.127,0.042,0.16,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.15,0.044,0.18,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.173,0.052,0.28,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.086,0.028,0.116,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.053,0.017,0.071,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.113,0.035,0.159,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.101,0.03,0.111,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.099,0.035,0.14,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.085,0.028,0.11,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.122,0.041,0.184,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.103,0.036,0.181,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Borda,0.123,0.043,0.249,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.058,0.025,0.044,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.143,0.047,0.181,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.067,0.024,0.07,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.158,0.049,0.153,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.171,0.053,0.204,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.108,0.035,0.103,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.074,0.028,0.077,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.089,0.031,0.126,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.105,0.039,0.119,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.09,0.025,0.097,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.204,0.037,0.268,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.203,0.024,0.269,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.192,0.033,0.278,0.0
20,10,10,3,25,equal_size,MALLOWS-RELPHI-R,Anit-Plurality,0.19,0.029,0.254,0.0
