num_voters,num_alternatives,Num Profiles,Shuffle Amount,Splits Per Profile,split type,preference distribution,voting rule,KT Distance Between Splits,KT Distance Std,Distance from Central Vote,Central Vote Distance Std
20,20,10,0,20,equal_size,plackett_luce,Kemeny,0.028,0.009,0.008,0.0
20,20,10,0,20,equal_size,plackett_luce,PL MLE,0.034,0.01,0.011,0.0
20,20,10,0,20,equal_size,plackett_luce,Borda,0.041,0.01,0.014,0.0
20,20,10,0,20,equal_size,plackett_luce,Copeland,0.041,0.009,0.013,0.0
20,20,10,0,20,equal_size,plackett_luce,Kemeny,0.03,0.009,0.007,0.0
20,20,10,0,20,equal_size,plackett_luce,PL MLE,0.035,0.01,0.007,0.0
20,20,10,0,20,equal_size,plackett_luce,Borda,0.042,0.01,0.009,0.0
20,20,10,0,20,equal_size,plackett_luce,Copeland,0.043,0.009,0.012,0.0
20,20,10,0,20,equal_size,plackett_luce,Kemeny,0.03,0.01,0.008,0.0
20,20,10,0,20,equal_size,plackett_luce,PL MLE,0.033,0.01,0.005,0.0
20,20,10,0,20,equal_size,plackett_luce,Borda,0.041,0.012,0.012,0.0
20,20,10,0,20,equal_size,plackett_luce,Copeland,0.044,0.009,0.013,0.0
20,20,10,0,20,equal_size,plackett_luce,Kemeny,0.033,0.011,0.016,0.0
20,20,10,0,20,equal_size,plackett_luce,PL MLE,0.035,0.011,0.014,0.0
20,20,10,0,20,equal_size,plackett_luce,Borda,0.041,0.011,0.018,0.0
20,20,10,0,20,equal_size,plackett_luce,Copeland,0.044,0.011,0.021,0.0
20,20,10,0,20,equal_size,plackett_luce,Kemeny,0.034,0.011,0.011,0.0
20,20,10,0,20,equal_size,plackett_luce,PL MLE,0.036,0.01,0.007,0.0
20,20,10,0,20,equal_size,plackett_luce,Borda,0.043,0.011,0.013,0.0
20,20,10,0,20,equal_size,plackett_luce,Copeland,0.046,0.011,0.016,0.0
20,20,10,0,20,equal_size,plackett_luce,Kemeny,0.033,0.011,0.009,0.0
20,20,10,0,20,equal_size,plackett_luce,PL MLE,0.036,0.011,0.01,0.0
20,20,10,0,20,equal_size,plackett_luce,Borda,0.045,0.012,0.016,0.0
20,20,10,0,20,equal_size,plackett_luce,Copeland,0.046,0.011,0.015,0.0
20,20,10,0,20,equal_size,plackett_luce,Kemeny,0.029,0.01,0.006,0.0
20,20,10,0,20,equal_size,plackett_luce,PL MLE,0.035,0.01,0.009,0.0
20,20,10,0,20,equal_size,plackett_luce,Borda,0.041,0.012,0.011,0.0
20,20,10,0,20,equal_size,plackett_luce,Copeland,0.044,0.011,0.012,0.0
