num_voters,num_alternatives,Num Profiles,Shuffle Amount,Splits Per Profile,split type,preference distribution,voting rule,KT Distance Between Splits,KT Distance Std,Distance from Central Vote,Central Vote Distance Std
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.392,0.048,0.272,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.305,0.051,0.193,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Borda,0.177,0.04,0.142,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.203,0.044,0.14,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Anti-Plurality,0.386,0.048,0.287,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.18,0.042,0.16,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.327,0.043,0.239,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.291,0.05,0.207,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.267,0.039,0.183,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.503,0.117,0.504,0.114
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,PL MLE,0.138,0.034,0.033,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.349,0.053,0.282,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.268,0.046,0.171,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Borda,0.12,0.036,0.028,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.149,0.037,0.058,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Anti-Plurality,0.376,0.035,0.266,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.121,0.033,0.023,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.296,0.038,0.181,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.242,0.035,0.12,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.215,0.037,0.096,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.492,0.111,0.506,0.12
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,PL MLE,0.209,0.05,0.111,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.371,0.056,0.266,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.309,0.06,0.183,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Borda,0.19,0.047,0.103,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.196,0.05,0.124,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Anti-Plurality,0.42,0.06,0.291,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.196,0.045,0.102,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.303,0.051,0.219,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.27,0.054,0.169,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.271,0.05,0.152,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.5,0.115,0.51,0.129
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,PL MLE,0.24,0.052,0.202,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.354,0.056,0.278,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.287,0.058,0.204,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Borda,0.242,0.048,0.182,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.234,0.056,0.178,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Anti-Plurality,0.383,0.049,0.296,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.239,0.051,0.176,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.315,0.05,0.238,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.312,0.05,0.24,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.292,0.055,0.221,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.487,0.129,0.504,0.111
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,PL MLE,0.137,0.039,0.08,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.358,0.05,0.259,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.255,0.046,0.172,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Borda,0.137,0.037,0.076,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.168,0.041,0.107,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Anti-Plurality,0.359,0.045,0.269,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.125,0.033,0.073,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.297,0.045,0.2,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.242,0.049,0.144,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.229,0.04,0.142,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.501,0.123,0.495,0.112
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,PL MLE,0.137,0.035,0.102,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.32,0.047,0.229,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.252,0.052,0.131,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Borda,0.129,0.035,0.099,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.146,0.042,0.093,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Anti-Plurality,0.367,0.046,0.243,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.112,0.035,0.089,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.243,0.05,0.189,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.224,0.043,0.162,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.198,0.043,0.113,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.503,0.119,0.51,0.129
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,PL MLE,0.129,0.039,0.067,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.314,0.054,0.248,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.215,0.045,0.139,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Borda,0.11,0.039,0.07,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.124,0.04,0.096,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Anti-Plurality,0.324,0.039,0.271,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.117,0.037,0.076,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.25,0.044,0.199,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.226,0.042,0.147,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.197,0.043,0.123,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.511,0.129,0.503,0.126
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,PL MLE,0.168,0.04,0.084,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality,0.388,0.046,0.268,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Plurality Veto,0.279,0.054,0.199,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Borda,0.164,0.038,0.088,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Dowdall,0.179,0.038,0.102,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Anti-Plurality,0.387,0.049,0.3,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Copeland,0.161,0.034,0.09,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Two Approval,0.3,0.044,0.213,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Three Approval,0.279,0.036,0.191,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Four Approval,0.254,0.043,0.181,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-R,Random,0.503,0.117,0.499,0.12
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.16,0.041,0.047,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.314,0.058,0.189,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.223,0.053,0.108,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.151,0.041,0.039,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.189,0.051,0.076,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.336,0.061,0.172,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.133,0.041,0.039,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.257,0.054,0.142,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.226,0.047,0.091,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.219,0.049,0.08,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.493,0.118,0.506,0.12
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.152,0.046,0.042,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.325,0.054,0.198,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.226,0.047,0.099,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.141,0.045,0.04,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.194,0.052,0.078,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.307,0.054,0.186,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.133,0.039,0.038,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.256,0.048,0.133,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.215,0.047,0.104,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.193,0.047,0.091,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.501,0.118,0.5,0.12
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.152,0.05,0.056,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.313,0.058,0.188,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.235,0.058,0.104,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.132,0.042,0.04,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.171,0.048,0.08,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.33,0.061,0.176,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.137,0.041,0.039,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.256,0.05,0.108,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.202,0.048,0.093,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.193,0.05,0.079,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.498,0.118,0.502,0.13
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.157,0.042,0.084,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.33,0.056,0.192,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.228,0.054,0.118,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.148,0.041,0.077,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.174,0.052,0.093,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.322,0.062,0.189,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.147,0.042,0.078,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.238,0.05,0.119,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.207,0.05,0.116,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.206,0.047,0.113,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.492,0.121,0.5,0.111
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.154,0.049,0.053,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.323,0.061,0.176,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.236,0.052,0.101,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.137,0.045,0.056,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.179,0.05,0.093,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.341,0.062,0.176,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.136,0.043,0.049,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.255,0.056,0.126,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.22,0.046,0.103,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.194,0.042,0.091,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.513,0.132,0.506,0.128
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.145,0.042,0.049,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.34,0.051,0.214,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.23,0.054,0.114,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.132,0.044,0.049,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.182,0.05,0.084,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.321,0.059,0.178,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.129,0.039,0.044,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.238,0.053,0.121,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.2,0.05,0.087,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.188,0.05,0.09,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.498,0.111,0.5,0.113
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.153,0.048,0.067,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.318,0.06,0.186,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.237,0.055,0.116,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.133,0.043,0.051,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.173,0.048,0.062,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.353,0.061,0.183,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.131,0.038,0.041,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.244,0.053,0.097,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.209,0.049,0.087,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.174,0.044,0.078,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.496,0.124,0.502,0.113
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.153,0.045,0.053,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.308,0.055,0.197,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.205,0.053,0.109,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.146,0.046,0.052,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.16,0.052,0.087,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.313,0.051,0.203,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.138,0.041,0.044,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.232,0.052,0.121,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.222,0.048,0.093,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.194,0.043,0.096,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.504,0.111,0.502,0.119
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.147,0.05,0.073,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.308,0.06,0.181,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.219,0.054,0.111,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.133,0.045,0.058,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.166,0.049,0.087,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.323,0.059,0.188,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.127,0.04,0.048,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.239,0.051,0.132,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.196,0.051,0.107,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.173,0.045,0.083,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.506,0.119,0.507,0.118
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,PL MLE,0.157,0.047,0.056,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality,0.342,0.061,0.154,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Plurality Veto,0.253,0.053,0.103,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Borda,0.152,0.043,0.058,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Dowdall,0.199,0.055,0.096,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Anti-Plurality,0.331,0.06,0.183,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Copeland,0.156,0.044,0.048,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Two Approval,0.245,0.051,0.117,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Three Approval,0.223,0.055,0.111,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Four Approval,0.203,0.05,0.099,0.0
20,10,10,0,25,equal_size,MALLOWS-RELPHI-0.5,Random,0.494,0.123,0.498,0.114
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.074,0.031,0.02,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.327,0.057,0.169,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.206,0.046,0.084,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.082,0.034,0.027,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.147,0.043,0.062,0.0
20,10,10,0,25,equal_size,plackett_luce,Anti-Plurality,0.309,0.028,0.192,0.0
20,10,10,0,25,equal_size,plackett_luce,Copeland,0.092,0.029,0.028,0.0
20,10,10,0,25,equal_size,plackett_luce,Two Approval,0.237,0.05,0.116,0.0
20,10,10,0,25,equal_size,plackett_luce,Three Approval,0.181,0.042,0.099,0.0
20,10,10,0,25,equal_size,plackett_luce,Four Approval,0.145,0.033,0.069,0.0
20,10,10,0,25,equal_size,plackett_luce,Random,0.509,0.114,0.499,0.12
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.074,0.035,0.02,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.313,0.054,0.193,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.178,0.05,0.066,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.088,0.034,0.024,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.15,0.044,0.067,0.0
20,10,10,0,25,equal_size,plackett_luce,Anti-Plurality,0.282,0.051,0.166,0.0
20,10,10,0,25,equal_size,plackett_luce,Copeland,0.09,0.03,0.027,0.0
20,10,10,0,25,equal_size,plackett_luce,Two Approval,0.254,0.044,0.109,0.0
20,10,10,0,25,equal_size,plackett_luce,Three Approval,0.188,0.045,0.118,0.0
20,10,10,0,25,equal_size,plackett_luce,Four Approval,0.163,0.041,0.081,0.0
20,10,10,0,25,equal_size,plackett_luce,Random,0.508,0.12,0.492,0.13
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.072,0.03,0.024,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.31,0.048,0.159,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.187,0.042,0.076,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.089,0.032,0.032,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.135,0.039,0.064,0.0
20,10,10,0,25,equal_size,plackett_luce,Anti-Plurality,0.293,0.033,0.208,0.0
20,10,10,0,25,equal_size,plackett_luce,Copeland,0.089,0.031,0.036,0.0
20,10,10,0,25,equal_size,plackett_luce,Two Approval,0.226,0.045,0.118,0.0
20,10,10,0,25,equal_size,plackett_luce,Three Approval,0.172,0.043,0.1,0.0
20,10,10,0,25,equal_size,plackett_luce,Four Approval,0.154,0.036,0.072,0.0
20,10,10,0,25,equal_size,plackett_luce,Random,0.498,0.121,0.508,0.118
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.079,0.03,0.024,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.301,0.046,0.181,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.169,0.04,0.054,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.084,0.031,0.033,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.135,0.038,0.058,0.0
20,10,10,0,25,equal_size,plackett_luce,Anti-Plurality,0.294,0.035,0.171,0.0
20,10,10,0,25,equal_size,plackett_luce,Copeland,0.091,0.031,0.037,0.0
20,10,10,0,25,equal_size,plackett_luce,Two Approval,0.235,0.041,0.127,0.0
20,10,10,0,25,equal_size,plackett_luce,Three Approval,0.182,0.041,0.094,0.0
20,10,10,0,25,equal_size,plackett_luce,Four Approval,0.148,0.036,0.072,0.0
20,10,10,0,25,equal_size,plackett_luce,Random,0.512,0.123,0.502,0.124
20,10,10,0,25,equal_size,plackett_luce,PL MLE,0.068,0.03,0.018,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality,0.309,0.052,0.192,0.0
20,10,10,0,25,equal_size,plackett_luce,Plurality Veto,0.184,0.04,0.089,0.0
20,10,10,0,25,equal_size,plackett_luce,Borda,0.086,0.03,0.027,0.0
20,10,10,0,25,equal_size,plackett_luce,Dowdall,0.136,0.044,0.047,0.0
20,10,10,0,25,equal_size,plackett_luce,Anti-Plurality,0.288,0.036,0.204,0.0
